ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,
49,Sobbe,"Jackal, Side-striped",2023,,,106,,,,,,,,,,,,
49,Sobbe,Kudu,2007,,,20,,,,,,,,,,,,
49,Sobbe,Kudu,2008,1,1,111,0.9,,,,,,,,,,,
49,Sobbe,Kudu,2009,13,5,96,13.5,,,,,,,,,,,
49,Sobbe,Kudu,2010,4,1,178,2.2,,,,,,,,,,,
49,Sobbe,Kudu,2011,3,1,90,3.3,,,,,,,,,,,
49,Sobbe,Kudu,2012,2,1,91,2.2,,,,,,,,,,,
49,Sobbe,Kudu,2013,2,1,103,1.9,,,,,,,,,,,
49,Sobbe,Kudu,2014,3,2,99,3,,,,,,,,,,,
49,Sobbe,Kudu,2015,4,1,103,3.9,,,,,,,,,,,
49,Sobbe,Kudu,2016,1,1,100,1,,,,,,,,,,,
49,Sobbe,Kudu,2017,3,1,101,3,,,,,,,,,,,
49,Sobbe,Kudu,2018,8,1,87,9.2,,,,,,,,,,,
49,Sobbe,Kudu,2019,5,2,105,4.8,,,,,,,,,,,
49,Sobbe,Kudu,2020,,,100,,,,,,,,,,,,
49,Sobbe,Kudu,2021,,,104,,,,,,,,,,,,
49,Sobbe,Kudu,2022,1,1,110,0.9,,,,,,,,,,,
49,Sobbe,Kudu,2023,,,106,,,,,,,,,,,,
49,Sobbe,Lechwe,2007,,,20,,,,,,,,,,,,
49,Sobbe,Lechwe,2008,,,111,,,,,,,,,,,,
49,Sobbe,Lechwe,2009,,,96,,,,,,,,,,,,
49,Sobbe,Lechwe,2010,,,178,,,,,,,,,,,,
49,Sobbe,Lechwe,2011,,,90,,,,,,,,,,,,
49,Sobbe,Lechwe,2012,,,91,,,,,,,,,,,,
49,Sobbe,Lechwe,2013,,,103,,,,,,,,,,,,
49,Sobbe,Lechwe,2014,,,99,,,,,,,,,,,,
49,Sobbe,Lechwe,2015,,,103,,,,,,,,,,,,
49,Sobbe,Lechwe,2016,,,100,,,,,,,,,,,,
49,Sobbe,Lechwe,2017,,,101,,,,,,,,,,,,
49,Sobbe,Lechwe,2018,,,87,,,,,,,,,,,,
49,Sobbe,Lechwe,2019,,,105,,,,,,,,,,,,
49,Sobbe,Lechwe,2020,,,100,,,,,,,,,,,,
49,Sobbe,Lechwe,2021,,,104,,,,,,,,,,,,
49,Sobbe,Lechwe,2022,,,110,,,,,,,,,,,,
49,Sobbe,Lechwe,2023,,,106,,,,,,,,,,,,
49,Sobbe,Leopard,2007,,,20,,,,,,,,,,,,
49,Sobbe,Leopard,2008,,,111,,,,,,,,,,,,
49,Sobbe,Leopard,2009,,,96,,,,,,,,,,,,
49,Sobbe,Leopard,2010,,,178,,,,,,,,,,,,
49,Sobbe,Leopard,2011,,,90,,,,,,,,,,,,
49,Sobbe,Leopard,2012,,,91,,,,,,,,,,,,
49,Sobbe,Leopard,2013,,,103,,,,,,,,,,,,
49,Sobbe,Leopard,2014,,,99,,,,,,,,,,,,
49,Sobbe,Leopard,2015,,,103,,,,,,,,,,,,
49,Sobbe,Leopard,2016,,,100,,,,,,,,,,,,
49,Sobbe,Leopard,2017,,,101,,,,,,,,,,,,
49,Sobbe,Leopard,2018,,,87,,,,,,,,,,,,
49,Sobbe,Leopard,2019,,,105,,,,,,,,,,,,
49,Sobbe,Leopard,2020,,,100,,,,,,,,,,,,
49,Sobbe,Leopard,2021,,,104,,,,,,,,,,,,
49,Sobbe,Leopard,2022,,,110,,,,,,,,,,,,
49,Sobbe,Leopard,2023,,,106,,,,,,,,,,,,
49,Sobbe,Lion,2007,,,20,,,,,,,,,,,,
49,Sobbe,Lion,2008,,,111,,,,,,,,,,,,
49,Sobbe,Lion,2009,,,96,,,,,,,,,,,,
49,Sobbe,Lion,2010,,,178,,,,,,,,,,,,
49,Sobbe,Lion,2011,,,90,,,,,,,,,,,,
49,Sobbe,Lion,2012,,,91,,,,,,,,,,,,
49,Sobbe,Lion,2013,,,103,,,,,,,,,,,,
49,Sobbe,Lion,2014,,,99,,,,,,,,,,,,
49,Sobbe,Lion,2015,,,103,,,,,,,,,,,,
49,Sobbe,Lion,2016,,,100,,,,,,,,,,,,
49,Sobbe,Lion,2017,,,101,,,,,,,,,,,,
49,Sobbe,Lion,2018,,,87,,,,,,,,,,,,
49,Sobbe,Lion,2019,,,105,,,,,,,,,,,,
49,Sobbe,Lion,2020,,,100,,,,,,,,,,,,
49,Sobbe,Lion,2021,,,104,,,,,,,,,,,,
49,Sobbe,Lion,2022,5,1,110,4.6,,,,,,,,,,,
49,Sobbe,Lion,2023,,,106,,,,,,,,,,,,
49,Sobbe,Ostrich,2007,,,20,,,,,,,,,,,,
49,Sobbe,Ostrich,2008,,,111,,,,,,,,,,,,
49,Sobbe,Ostrich,2009,,,96,,,,,,,,,,,,
49,Sobbe,Ostrich,2010,,,178,,,,,,,,,,,,
49,Sobbe,Ostrich,2011,,,90,,,,,,,,,,,,
49,Sobbe,Ostrich,2012,,,91,,,,,,,,,,,,
49,Sobbe,Ostrich,2013,,,103,,,,,,,,,,,,
49,Sobbe,Ostrich,2014,,,99,,,,,,,,,,,,
49,Sobbe,Ostrich,2015,,,103,,,,,,,,,,,,
49,Sobbe,Ostrich,2016,,,100,,,,,,,,,,,,
49,Sobbe,Ostrich,2017,,,101,,,,,,,,,,,,
49,Sobbe,Ostrich,2018,,,87,,,,,,,,,,,,
49,Sobbe,Ostrich,2019,,,105,,,,,,,,,,,,
49,Sobbe,Ostrich,2020,,,100,,,,,,,,,,,,
49,Sobbe,Ostrich,2021,,,104,,,,,,,,,,,,
49,Sobbe,Ostrich,2022,,,110,,,,,,,,,,,,
49,Sobbe,Ostrich,2023,,,106,,,,,,,,,,,,
49,Sobbe,Porcupine,2007,,,20,,,,,,,,,,,,
49,Sobbe,Porcupine,2008,,,111,,,,,,,,,,,,
49,Sobbe,Porcupine,2009,,,96,,,,,,,,,,,,
49,Sobbe,Porcupine,2010,,,178,,,,,,,,,,,,
49,Sobbe,Porcupine,2011,,,90,,,,,,,,,,,,
49,Sobbe,Porcupine,2012,,,91,,,,,,,,,,,,
49,Sobbe,Porcupine,2013,,,103,,,,,,,,,,,,
49,Sobbe,Porcupine,2014,,,99,,,,,,,,,,,,
49,Sobbe,Porcupine,2015,,,103,,,,,,,,,,,,
49,Sobbe,Porcupine,2016,,,100,,,,,,,,,,,,
49,Sobbe,Porcupine,2017,,,101,,,,,,,,,,,,
49,Sobbe,Porcupine,2018,,,87,,,,,,,,,,,,
49,Sobbe,Porcupine,2019,,,105,,,,,,,,,,,,
49,Sobbe,Porcupine,2020,,,100,,,,,,,,,,,,
49,Sobbe,Porcupine,2021,,,104,,,,,,,,,,,,
49,Sobbe,Porcupine,2022,,,110,,,,,,,,,,,,
49,Sobbe,Porcupine,2023,,,106,,,,,,,,,,,,
49,Sobbe,Puku,2007,,,20,,,,,,,,,,,,
49,Sobbe,Puku,2008,,,111,,,,,,,,,,,,
49,Sobbe,Puku,2009,,,96,,,,,,,,,,,,
49,Sobbe,Puku,2010,,,178,,,,,,,,,,,,
49,Sobbe,Puku,2011,,,90,,,,,,,,,,,,
49,Sobbe,Puku,2012,,,91,,,,,,,,,,,,
49,Sobbe,Puku,2013,,,103,,,,,,,,,,,,
49,Sobbe,Puku,2014,,,99,,,,,,,,,,,,
49,Sobbe,Puku,2015,,,103,,,,,,,,,,,,
49,Sobbe,Puku,2016,,,100,,,,,,,,,,,,
49,Sobbe,Puku,2017,,,101,,,,,,,,,,,,
49,Sobbe,Puku,2018,,,87,,,,,,,,,,,,
49,Sobbe,Puku,2019,,,105,,,,,,,,,,,,
49,Sobbe,Puku,2020,,,100,,,,,,,,,,,,
49,Sobbe,Puku,2021,,,104,,,,,,,,,,,,
49,Sobbe,Puku,2022,,,110,,,,,,,,,,,,
49,Sobbe,Puku,2023,,,106,,,,,,,,,,,,
49,Sobbe,Reedbuck,2007,,,20,,,,,,,,,,,,
49,Sobbe,Reedbuck,2008,,,111,,,,,,,,,,,,
49,Sobbe,Reedbuck,2009,,,96,,,,,,,,,,,,
49,Sobbe,Reedbuck,2010,,,178,,,,,,,,,,,,
49,Sobbe,Reedbuck,2011,,,90,,,,,,,,,,,,
49,Sobbe,Reedbuck,2012,,,91,,,,,,,,,,,,
49,Sobbe,Reedbuck,2013,,,103,,,,,,,,,,,,
49,Sobbe,Reedbuck,2014,,,99,,,,,,,,,,,,
49,Sobbe,Reedbuck,2015,,,103,,,,,,,,,,,,
49,Sobbe,Reedbuck,2016,,,100,,,,,,,,,,,,
49,Sobbe,Reedbuck,2017,,,101,,,,,,,,,,,,
49,Sobbe,Reedbuck,2018,,,87,,,,,,,,,,,,
49,Sobbe,Reedbuck,2019,,,105,,,,,,,,,,,,
49,Sobbe,Reedbuck,2020,,,100,,,,,,,,,,,,
49,Sobbe,Reedbuck,2021,,,104,,,,,,,,,,,,
49,Sobbe,Reedbuck,2022,,,110,,,,,,,,,,,,
49,Sobbe,Reedbuck,2023,,,106,,,,,,,,,,,,
49,Sobbe,Roan,2007,,,20,,,,,,,,,,,,
49,Sobbe,Roan,2008,,,111,,,,,,,,,,,,
49,Sobbe,Roan,2009,3,1,96,3.1,,,,,,,,,,,
49,Sobbe,Roan,2010,42,4,178,23.6,,,,,,,,,,,
49,Sobbe,Roan,2011,1,1,90,1.1,,,,,,,,,,,
49,Sobbe,Roan,2012,1,1,91,1.1,,,,,,,,,,,
49,Sobbe,Roan,2013,1,1,103,1,,,,,,,,,,,
49,Sobbe,Roan,2014,9,1,99,9.1,,,,,,,,,,,
49,Sobbe,Roan,2015,10,2,103,9.7,,,,,,,,,,,
49,Sobbe,Roan,2016,1,1,100,1,,,,,,,,,,,
49,Sobbe,Roan,2017,,,101,,,,,,,,,,,,
49,Sobbe,Roan,2018,16,3,87,18.4,,,,,,,,,,,
49,Sobbe,Roan,2019,2,2,105,1.9,,,,,,,,,,,
49,Sobbe,Roan,2020,4,2,100,4,,,,,,,,,,,
49,Sobbe,Roan,2021,5,3,104,4.8,,,,,,,,,,,
49,Sobbe,Roan,2022,18,4,110,16.4,,,,,,,,,,,
49,Sobbe,Roan,2023,17,3,106,16.1,,,,,,,,,,,
49,Sobbe,Sable,2007,,,20,,,,,,,,,,,,
49,Sobbe,Sable,2008,,,111,,,,,,,,,,,,
49,Sobbe,Sable,2009,,,96,,,,,,,,,,,,
49,Sobbe,Sable,2010,,,178,,,,,,,,,,,,
49,Sobbe,Sable,2011,,,90,,,,,,,,,,,,
49,Sobbe,Sable,2012,8,2,91,8.8,,,,,,,,,,,
49,Sobbe,Sable,2013,,,103,,,,,,,,,,,,
49,Sobbe,Sable,2014,,,99,,,,,,,,,,,,
49,Sobbe,Sable,2015,,,103,,,,,,,,,,,,
49,Sobbe,Sable,2016,,,100,,,,,,,,,,,,
49,Sobbe,Sable,2017,,,101,,,,,,,,,,,,
49,Sobbe,Sable,2018,1,1,87,1.1,,,,,,,,,,,
49,Sobbe,Sable,2019,,,105,,,,,,,,,,,,
49,Sobbe,Sable,2020,,,100,,,,,,,,,,,,
49,Sobbe,Sable,2021,,,104,,,,,,,,,,,,
49,Sobbe,Sable,2022,50,1,110,45.6,,,,,,,,,,,
49,Sobbe,Sable,2023,,,106,,,,,,,,,,,,
49,Sobbe,Sitatunga,2007,,,20,,,,,,,,,,,,
49,Sobbe,Sitatunga,2008,,,111,,,,,,,,,,,,
49,Sobbe,Sitatunga,2009,,,96,,,,,,,,,,,,
49,Sobbe,Sitatunga,2010,,,178,,,,,,,,,,,,
49,Sobbe,Sitatunga,2011,,,90,,,,,,,,,,,,
49,Sobbe,Sitatunga,2012,,,91,,,,,,,,,,,,
49,Sobbe,Sitatunga,2013,,,103,,,,,,,,,,,,
49,Sobbe,Sitatunga,2014,,,99,,,,,,,,,,,,
49,Sobbe,Sitatunga,2015,,,103,,,,,,,,,,,,
49,Sobbe,Sitatunga,2016,,,100,,,,,,,,,,,,
49,Sobbe,Sitatunga,2017,,,101,,,,,,,,,,,,
49,Sobbe,Sitatunga,2018,,,87,,,,,,,,,,,,
49,Sobbe,Sitatunga,2019,,,105,,,,,,,,,,,,
49,Sobbe,Sitatunga,2020,,,100,,,,,,,,,,,,
49,Sobbe,Sitatunga,2021,,,104,,,,,,,,,,,,
49,Sobbe,Sitatunga,2022,,,110,,,,,,,,,,,,
49,Sobbe,Sitatunga,2023,,,106,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2007,,,20,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2008,2,1,111,1.8,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2009,,,96,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2010,,,178,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2011,,,90,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2012,,,91,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2013,,,103,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2014,,,99,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2015,,,103,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2016,,,100,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2017,,,101,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2018,,,87,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2019,,,105,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2020,,,100,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2021,,,104,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2022,,,110,,,,,,,,,,,,
49,Sobbe,Spotted Hyaena,2023,,,106,,,,,,,,,,,,
49,Sobbe,Steenbok,2007,,,20,,,,,,,,,,,,
49,Sobbe,Steenbok,2008,,,111,,,,,,,,,,,,
49,Sobbe,Steenbok,2009,,,96,,,,,,,,,,,,
49,Sobbe,Steenbok,2010,,,178,,,,,,,,,,,,
49,Sobbe,Steenbok,2011,,,90,,,,,,,,,,,,
49,Sobbe,Steenbok,2012,,,91,,,,,,,,,,,,
49,Sobbe,Steenbok,2013,1,1,103,1,,,,,,,,,,,
49,Sobbe,Steenbok,2014,,,99,,,,,,,,,,,,
49,Sobbe,Steenbok,2015,1,1,103,1,,,,,,,,,,,
49,Sobbe,Steenbok,2016,,,100,,,,,,,,,,,,
49,Sobbe,Steenbok,2017,,,101,,,,,,,,,,,,
49,Sobbe,Steenbok,2018,,,87,,,,,,,,,,,,
49,Sobbe,Steenbok,2019,1,1,105,1,,,,,,,,,,,
49,Sobbe,Steenbok,2020,1,1,100,1,,,,,,,,,,,
49,Sobbe,Steenbok,2021,,,104,,,,,,,,,,,,
49,Sobbe,Steenbok,2022,1,1,110,0.9,,,,,,,,,,,
49,Sobbe,Steenbok,2023,,,106,,,,,,,,,,,,
49,Sobbe,Tsessebe,2007,,,20,,,,,,,,,,,,
49,Sobbe,Tsessebe,2008,,,111,,,,,,,,,,,,
49,Sobbe,Tsessebe,2009,,,96,,,,,,,,,,,,
49,Sobbe,Tsessebe,2010,,,178,,,,,,,,,,,,
49,Sobbe,Tsessebe,2011,,,90,,,,,,,,,,,,
49,Sobbe,Tsessebe,2012,,,91,,,,,,,,,,,,
49,Sobbe,Tsessebe,2013,,,103,,,,,,,,,,,,
49,Sobbe,Tsessebe,2014,,,99,,,,,,,,,,,,
49,Sobbe,Tsessebe,2015,,,103,,,,,,,,,,,,
49,Sobbe,Tsessebe,2016,,,100,,,,,,,,,,,,
49,Sobbe,Tsessebe,2017,,,101,,,,,,,,,,,,
49,Sobbe,Tsessebe,2018,,,87,,,,,,,,,,,,
49,Sobbe,Tsessebe,2019,,,105,,,,,,,,,,,,
49,Sobbe,Tsessebe,2020,,,100,,,,,,,,,,,,
49,Sobbe,Tsessebe,2021,,,104,,,,,,,,,,,,
49,Sobbe,Tsessebe,2022,,,110,,,,,,,,,,,,
49,Sobbe,Tsessebe,2023,,,106,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2007,,,20,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2008,,,111,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2009,,,96,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2010,,,178,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2011,,,90,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2012,,,91,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2013,,,103,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2014,,,99,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2015,,,103,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2016,,,100,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2017,,,101,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2018,,,87,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2019,,,105,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2020,,,100,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2021,,,104,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2022,,,110,,,,,,,,,,,,
49,Sobbe,Vervet Monkey,2023,,,106,,,,,,,,,,,,
49,Sobbe,Warthog,2007,,,20,,,,,,,,,,,,
49,Sobbe,Warthog,2008,2,1,111,1.8,,,,,,,,,,,
49,Sobbe,Warthog,2009,5,3,96,5.2,,,,,,,,,,,
49,Sobbe,Warthog,2010,20,5,178,11.2,,,,,,,,,,,
49,Sobbe,Warthog,2011,5,1,90,5.6,,,,,,,,,,,
49,Sobbe,Warthog,2012,7,4,91,7.7,,,,,,,,,,,
49,Sobbe,Warthog,2013,5,3,103,4.9,,,,,,,,,,,
49,Sobbe,Warthog,2014,,,99,,,,,,,,,,,,
49,Sobbe,Warthog,2015,,,103,,,,,,,,,,,,
49,Sobbe,Warthog,2016,,,100,,,,,,,,,,,,
49,Sobbe,Warthog,2017,,,101,,,,,,,,,,,,
49,Sobbe,Warthog,2018,12,1,87,13.8,,,,,,,,,,,
49,Sobbe,Warthog,2019,,,105,,,,,,,,,,,,
49,Sobbe,Warthog,2020,,,100,,,,,,,,,,,,
49,Sobbe,Warthog,2021,7,3,104,6.7,,,,,,,,,,,
49,Sobbe,Warthog,2022,5,1,110,4.6,,,,,,,,,,,
49,Sobbe,Warthog,2023,,,106,,,,,,,,,,,,
49,Sobbe,Waterbuck,2007,,,20,,,,,,,,,,,,
49,Sobbe,Waterbuck,2008,,,111,,,,,,,,,,,,
49,Sobbe,Waterbuck,2009,,,96,,,,,,,,,,,,
49,Sobbe,Waterbuck,2010,,,178,,,,,,,,,,,,
49,Sobbe,Waterbuck,2011,,,90,,,,,,,,,,,,
49,Sobbe,Waterbuck,2012,,,91,,,,,,,,,,,,
49,Sobbe,Waterbuck,2013,,,103,,,,,,,,,,,,
49,Sobbe,Waterbuck,2014,,,99,,,,,,,,,,,,
49,Sobbe,Waterbuck,2015,,,103,,,,,,,,,,,,
49,Sobbe,Waterbuck,2016,,,100,,,,,,,,,,,,
49,Sobbe,Waterbuck,2017,,,101,,,,,,,,,,,,
49,Sobbe,Waterbuck,2018,,,87,,,,,,,,,,,,
49,Sobbe,Waterbuck,2019,,,105,,,,,,,,,,,,
49,Sobbe,Waterbuck,2020,,,100,,,,,,,,,,,,
49,Sobbe,Waterbuck,2021,,,104,,,,,,,,,,,,
49,Sobbe,Waterbuck,2022,,,110,,,,,,,,,,,,
49,Sobbe,Waterbuck,2023,,,106,,,,,,,,,,,,
49,Sobbe,Wild dog,2007,,,20,,,,,,,,,,,,
49,Sobbe,Wild dog,2008,,,111,,,,,,,,,,,,
49,Sobbe,Wild dog,2009,,,96,,,,,,,,,,,,
49,Sobbe,Wild dog,2010,,,178,,,,,,,,,,,,
49,Sobbe,Wild dog,2011,,,90,,,,,,,,,,,,
49,Sobbe,Wild dog,2012,,,91,,,,,,,,,,,,
49,Sobbe,Wild dog,2013,,,103,,,,,,,,,,,,
49,Sobbe,Wild dog,2014,,,99,,,,,,,,,,,,
49,Sobbe,Wild dog,2015,,,103,,,,,,,,,,,,
49,Sobbe,Wild dog,2016,,,100,,,,,,,,,,,,
49,Sobbe,Wild dog,2017,,,101,,,,,,,,,,,,
49,Sobbe,Wild dog,2018,,,87,,,,,,,,,,,,
49,Sobbe,Wild dog,2019,,,105,,,,,,,,,,,,
49,Sobbe,Wild dog,2020,,,100,,,,,,,,,,,,
49,Sobbe,Wild dog,2021,,,104,,,,,,,,,,,,
49,Sobbe,Wild dog,2022,,,110,,,,,,,,,,,,
49,Sobbe,Wild dog,2023,,,106,,,,,,,,,,,,
49,Sobbe,Wildebeest,2007,,,20,,,,,,,,,,,,
49,Sobbe,Wildebeest,2008,,,111,,,,,,,,,,,,
49,Sobbe,Wildebeest,2009,,,96,,,,,,,,,,,,
49,Sobbe,Wildebeest,2010,,,178,,,,,,,,,,,,
49,Sobbe,Wildebeest,2011,,,90,,,,,,,,,,,,
49,Sobbe,Wildebeest,2012,,,91,,,,,,,,,,,,
49,Sobbe,Wildebeest,2013,,,103,,,,,,,,,,,,
49,Sobbe,Wildebeest,2014,6,1,99,6.1,,,,,,,,,,,
49,Sobbe,Wildebeest,2015,2,1,103,1.9,,,,,,,,,,,
49,Sobbe,Wildebeest,2016,,,100,,,,,,,,,,,,
49,Sobbe,Wildebeest,2017,,,101,,,,,,,,,,,,
49,Sobbe,Wildebeest,2018,,,87,,,,,,,,,,,,
49,Sobbe,Wildebeest,2019,,,105,,,,,,,,,,,,
49,Sobbe,Wildebeest,2020,,,100,,,,,,,,,,,,
49,Sobbe,Wildebeest,2021,,,104,,,,,,,,,,,,
49,Sobbe,Wildebeest,2022,,,110,,,,,,,,,,,,
49,Sobbe,Wildebeest,2023,7,2,106,6.6,,,,,,,,,,,
56,Sikunga,African Wildcat,2011,,,41,,,,,,,,,,,,
56,Sikunga,African Wildcat,2012,,,46,,,,,,,,,,,,
56,Sikunga,African Wildcat,2013,,,48,,,,,,,,,,,,
56,Sikunga,African Wildcat,2014,,,47,,,,,,,,,,,,
56,Sikunga,African Wildcat,2015,,,61,,,,,,,,,,,,
56,Sikunga,African Wildcat,2016,,,59,,,,,,,,,,,,
56,Sikunga,African Wildcat,2017,,,40,,,,,,,,,,,,
56,Sikunga,African Wildcat,2018,,,41,,,,,,,,,,,,
56,Sikunga,African Wildcat,2019,,,72,,,,,,,,,,,,
56,Sikunga,African Wildcat,2020,,,68,,,,,,,,,,,,
56,Sikunga,African Wildcat,2021,,,56,,,,,,,,,,,,
56,Sikunga,African Wildcat,2022,,,44,,,,,,,,,,,,
56,Sikunga,African Wildcat,2023,,,67,,,,,,,,,,,,
56,Sikunga,Baboon,2011,,,41,,,,,,,,,,,,
56,Sikunga,Baboon,2012,,,46,,,,,,,,,,,,
56,Sikunga,Baboon,2013,,,48,,,,,,,,,,,,
56,Sikunga,Baboon,2014,,,47,,,,,,,,,,,,
56,Sikunga,Baboon,2015,,,61,,,,,,,,,,,,
56,Sikunga,Baboon,2016,,,59,,,,,,,,,,,,
56,Sikunga,Baboon,2017,,,40,,,,,,,,,,,,
56,Sikunga,Baboon,2018,,,41,,,,,,,,,,,,
56,Sikunga,Baboon,2019,,,72,,,,,,,,,,,,
56,Sikunga,Baboon,2020,,,68,,,,,,,,,,,,
56,Sikunga,Baboon,2021,,,56,,,,,,,,,,,,
56,Sikunga,Baboon,2022,,,44,,,,,,,,,,,,
56,Sikunga,Baboon,2023,,,67,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2011,,,41,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2012,,,46,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2013,,,48,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2014,,,47,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2015,,,61,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2016,,,59,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2017,,,40,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2018,,,41,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2019,,,72,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2020,,,68,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2021,,,56,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2022,,,44,,,,,,,,,,,,
56,Sikunga,Bat-eared Fox,2023,,,67,,,,,,,,,,,,
56,Sikunga,Buffalo,2011,,,41,,,,,,,,,,,,
56,Sikunga,Buffalo,2012,,,46,,,,,,,,,,,,
56,Sikunga,Buffalo,2013,,,48,,,,,,,,,,,,
56,Sikunga,Buffalo,2014,,,47,,,,,,,,,,,,
56,Sikunga,Buffalo,2015,,,61,,,,,,,,,,,,
56,Sikunga,Buffalo,2016,,,59,,,,,,,,,,,,
56,Sikunga,Buffalo,2017,,,40,,,,,,,,,,,,
56,Sikunga,Buffalo,2018,,,41,,,,,,,,,,,,
56,Sikunga,Buffalo,2019,,,72,,,,,,,,,,,,
56,Sikunga,Buffalo,2020,,,68,,,,,,,,,,,,
56,Sikunga,Buffalo,2021,,,56,,,,,,,,,,,,
56,Sikunga,Buffalo,2022,,,44,,,,,,,,,,,,
56,Sikunga,Buffalo,2023,,,67,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2011,,,41,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2012,,,46,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2013,,,48,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2014,,,47,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2015,,,61,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2016,,,59,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2017,,,40,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2018,,,41,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2019,,,72,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2020,,,68,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2021,,,56,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2022,,,44,,,,,,,,,,,,
56,Sikunga,Burchell's Zebra,2023,,,67,,,,,,,,,,,,
56,Sikunga,Bushbuck,2011,,,41,,,,,,,,,,,,
56,Sikunga,Bushbuck,2012,,,46,,,,,,,,,,,,
56,Sikunga,Bushbuck,2013,,,48,,,,,,,,,,,,
56,Sikunga,Bushbuck,2014,,,47,,,,,,,,,,,,
56,Sikunga,Bushbuck,2015,,,61,,,,,,,,,,,,
56,Sikunga,Bushbuck,2016,,,59,,,,,,,,,,,,
56,Sikunga,Bushbuck,2017,,,40,,,,,,,,,,,,
56,Sikunga,Bushbuck,2018,,,41,,,,,,,,,,,,
56,Sikunga,Bushbuck,2019,,,72,,,,,,,,,,,,
56,Sikunga,Bushbuck,2020,,,68,,,,,,,,,,,,
56,Sikunga,Bushbuck,2021,,,56,,,,,,,,,,,,
56,Sikunga,Bushbuck,2022,,,44,,,,,,,,,,,,
56,Sikunga,Bushbuck,2023,,,67,,,,,,,,,,,,
56,Sikunga,Bushpig,2011,,,41,,,,,,,,,,,,
56,Sikunga,Bushpig,2012,,,46,,,,,,,,,,,,
56,Sikunga,Bushpig,2013,,,48,,,,,,,,,,,,
56,Sikunga,Bushpig,2014,,,47,,,,,,,,,,,,
56,Sikunga,Bushpig,2015,,,61,,,,,,,,,,,,
56,Sikunga,Bushpig,2016,,,59,,,,,,,,,,,,
56,Sikunga,Bushpig,2017,,,40,,,,,,,,,,,,
56,Sikunga,Bushpig,2018,,,41,,,,,,,,,,,,
56,Sikunga,Bushpig,2019,,,72,,,,,,,,,,,,
